epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,val_loss,rmse,mae,time_sec,memory_mb,cpu_percent
41,5.714176409429439e-06,0.00022828200352704498,1.1133146286010742,1.17267644405365,1.0829019703853688,0.905041740021897,11.182315587997437,3955.30859375,35.8
42,6.086023640269073e-06,0.00023436802716731407,1.1133068799972534,1.159744381904602,1.0769144734612561,0.8983724602283292,11.638277769088745,3974.82421875,35.4
43,5.477241898872587e-06,0.00023984526906618665,1.1121431589126587,1.1655217409133911,1.079593370039643,0.9016508125145374,10.99888801574707,3993.50390625,30.2
44,5.596920365637615e-06,0.00024544218943182424,1.1115883588790894,1.1714317798614502,1.0823271196782727,0.9052408964433682,11.0499107837677,4012.2734375,32.1
45,5.541957322370076e-06,0.0002509841467541943,1.1116676330566406,1.1483256816864014,1.071599568921641,0.8931229865644703,11.076693534851074,4030.34375,34.9
46,5.589939923581376e-06,0.00025657408667777566,1.111588954925537,1.1669379472732544,1.0802490052170513,0.9030329982173996,11.07100772857666,4049.8359375,32.7
47,5.501537559274308e-06,0.00026207562423705,1.111422061920166,1.1563807725906372,1.0753513696468902,0.8968100696368235,10.958272933959961,4069.37109375,31.0
48,5.4908697266406795e-06,0.00026756649396369065,1.1102215051651,1.1614490747451782,1.0777054618530841,0.9005361585944702,10.91027569770813,4088.1640625,31.2
49,5.661001759556217e-06,0.00027322749572324687,1.1102839708328247,1.1515506505966187,1.0731033448733018,0.8945767710617306,11.129377126693726,3308.05078125,35.8
50,5.56175939833222e-06,0.0004980935791489417,1.1096969842910767,1.1439332962036133,1.0695483040981302,0.8906930452247259,11.027536392211914,3317.65234375,30.6
