epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,recall,ndcg
19,6.376828817036848e-07,1.248750543840525e-05,212.1013406606821,1.133424372288644,0.06370312171199359,0.05128131212254212
20,7.865303806598363e-07,1.3274035819065086e-05,209.00438396747296,1.1568302084982847,0.07718803760348387,0.056220988854582536
21,6.443755063073923e-07,1.3918411325372478e-05,206.59365962101862,1.178454177387749,0.07812683237272847,0.05408774283603066
22,6.322442029498031e-07,1.455065552832228e-05,205.42318138709436,1.198766376382519,0.08892715786928417,0.05950135552534341
23,6.477726193951778e-07,1.5198428147717459e-05,202.2032951941857,1.2203701939186473,0.09104824541606832,0.05923381904001831
24,6.056121170003768e-07,1.5804040264717836e-05,199.78138615534857,1.2400744371336498,0.09010136253964163,0.05808190347597579
25,5.946743075104775e-07,1.6398714572228314e-05,198.02169447678787,1.2584988532292976,0.08310080075192815,0.05723081217548271
26,6.769851716412522e-07,1.7075699743869566e-05,198.27032118577225,1.2791310629625263,0.07920024052783851,0.06007929509554756
27,5.725043321362156e-07,1.764820407600578e-05,195.68638962965744,1.298833039732406,0.07068143151253524,0.05459068072984514
28,5.623215757808669e-07,1.821052565178665e-05,193.5568143404447,1.318484708298236,0.07368474248604744,0.05667310513170784
29,6.615410898027285e-07,1.8872066741589375e-05,193.34087313138522,1.337328042113767,0.07053725619534952,0.05624673483390291
30,6.311450268803024e-07,1.950321176846968e-05,191.33104060246393,1.3554392773966313,0.0694586830656928,0.056459550313467985
31,6.341089014668404e-07,2.013732066993652e-05,189.94181119478665,1.3738239787332767,0.0729109989765773,0.05716870461398205
32,6.367032308978226e-07,2.0774023900834343e-05,188.72029465895432,1.39125570553965,0.07781584326723474,0.058911170120249524
33,6.391878739412475e-07,2.141321177477559e-05,189.09387676532452,1.4086893013162636,0.07180596563197009,0.05420921273655407
34,6.308210353454115e-07,2.2044032810121e-05,187.80422856257513,1.4263296138282655,0.06286870543774396,0.050163694493235586
35,5.84428864291888e-07,2.262846167441289e-05,184.14893751878006,1.4430703124791762,0.07225685285357303,0.052767451336177405
36,6.45391150678974e-07,2.3273852825091863e-05,184.179932814378,1.461232163145175,0.06697090514115472,0.05045967209880565
37,6.338735531126436e-07,2.3907726378204506e-05,182.52424973707932,1.477801119726472,0.06192274552643165,0.04643841189788759
38,6.42087220094003e-07,2.454981359829851e-05,179.37210200383112,1.4932447460714169,0.04983738506645819,0.042220627848748235
39,6.411622079285656e-07,2.5190975806227076e-05,178.76882582444412,1.5096669585544618,0.07356465848356497,0.049977870464831646
40,6.244808225554235e-07,2.5815456628782498e-05,178.79490426870493,1.526733523725689,0.06202629411821098,0.04522869845154963
41,6.420381936752403e-07,2.645749482245774e-05,177.4148406982422,1.5437228121053006,0.06549968347395328,0.04626545251405219
42,6.487406440089035e-07,2.7106235466466642e-05,180.44063157301682,1.5591236570555322,0.05354178266657151,0.04190449268033722
43,6.279541875911974e-07,2.7734189654057838e-05,176.97931142953726,1.5755701576351089,0.05559326636165381,0.04328040504717496
44,8.515848336155197e-09,2.7742705502393993e-05,175.72398728590744,1.590269213645611,0.06229261276688258,0.044752529909233674
45,6.54530560822223e-07,2.8397236063216215e-05,172.34787104679987,1.6048864545942225,0.04703624283923238,0.03910746320111916
46,6.354539343476079e-07,2.903268999756382e-05,172.23734342134915,1.6208276239453963,0.05666160578038479,0.04122570182771371
47,6.346681621837001e-07,2.9667358159747522e-05,171.727784376878,1.63647553853622,0.0511876218634943,0.038156547049774996
48,5.897444102832246e-07,3.025710257003075e-05,171.55062514085037,1.6519502032712614,0.055117455359891265,0.03919308920080715
49,7.041929667619149e-07,3.096129553679266e-05,168.50476778470554,1.6648815158364034,0.055427086904816916,0.038582313902134964
50,6.518494312521604e-07,3.161314496804482e-05,170.88272212101862,1.678419942554858,0.05075579470372595,0.03782216149973314
